,Date,Time,AM-PM,Water Level +/- MSL,Well Elevation,Well Name
150,2/18/2020,1:09:00,PM,17.15,351.00,AAC110  KPUD NORTH BAINBRIDGE WELL 10
151,3/19/2020,10:29:00,AM,17.62,351.00,AAC110  KPUD NORTH BAINBRIDGE WELL 10
0,10/22/1991,12:00:00,AM,37.9,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
1,11/2/2000,12:00:00,AM,30.45,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
2,11/2/2000,12:00:00,AM,-152.95,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
3,9/1/2015,1:18:00,PM,10.25,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
4,9/28/2015,1:07:00,PM,9.85,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
5,12/10/2015,12:23:00,PM,24.25,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
6,2/2/2016,12:07:00,PM,23.15,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
7,4/14/2016,2:00:00,PM,12.05,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
8,5/10/2016,11:50:00,AM,-204.25,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
9,5/16/2016,12:25:00,PM,13.65,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
10,5/16/2016,1:23:00,PM,14.82,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
11,6/2/2016,10:50:00,AM,0.45,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
12,7/6/2016,12:04:00,PM,-198.35,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
13,8/3/2016,11:35:00,AM,-205.45,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
14,8/17/2016,10:45:00,AM,-212.55,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
15,8/17/2016,12:35:00,PM,-220.15,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
16,10/4/2016,11:46:00,AM,16.85,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
17,10/4/2016,12:02:00,PM,17.25,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
18,11/30/2016,11:20:00,AM,25.85,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
19,2/1/2017,11:25:00,AM,24.25,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
20,11/14/2017,11:10:00,AM,22.35,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
21,12/8/2017,12:10:00,PM,-161.15,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
22,12/11/2017,12:00:00,AM,,,AAC113  KPUD ISLAND UTILITY WELL 2
23,1/10/2018,9:55:00,AM,-4.15,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
24,2/6/2018,11:55:00,AM,-2.05,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
25,3/6/2018,12:05:00,PM,22.65,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
26,4/9/2018,11:35:00,AM,23.05,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
27,6/7/2018,9:15:00,AM,-227.55,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
28,8/6/2018,9:30:00,AM,-239.55,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
29,8/28/2018,11:48:00,AM,-307.65,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
30,10/3/2018,12:20:00,PM,-239.75,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
31,12/10/2018,10:30:00,AM,24.45,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
32,2/26/2019,11:40:00,AM,20.05,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
33,4/26/2019,1:45:00,PM,11.75,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
34,6/24/2019,11:55:00,AM,-237.15,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
35,10/23/2019,9:30:00,AM,20.45,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
36,12/23/2019,9:27:00,AM,25.85,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
37,1/16/2020,10:45:00,AM,17.45,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
38,2/18/2020,12:30:00,PM,26.25,140.00,AAC113  KPUD ISLAND UTILITY WELL 2
0,10/13/2006,11:00:00,AM,75.57,85.00,AAC117  HANSON DUG WELL
1,12/6/2006,1:31:00,PM,81.96,85.00,AAC117  HANSON DUG WELL
2,1/12/2007,10:11:00,AM,82.61,85.00,AAC117  HANSON DUG WELL
3,4/13/2007,1:10:00,PM,80.7,85.00,AAC117  HANSON DUG WELL
4,7/27/2007,10:55:00,AM,78.35,85.00,AAC117  HANSON DUG WELL
5,2/8/2008,10:05:00,AM,81.94,85.00,AAC117  HANSON DUG WELL
6,8/22/2008,10:20:00,AM,77.07,85.00,AAC117  HANSON DUG WELL
7,1/12/2009,11:40:00,AM,82.17,85.00,AAC117  HANSON DUG WELL
8,4/3/2009,1:10:00,PM,82.82,85.00,AAC117  HANSON DUG WELL
9,8/4/2009,10:28:00,AM,77.31,85.00,AAC117  HANSON DUG WELL
10,12/2/2009,9:58:00,AM,82.6,85.00,AAC117  HANSON DUG WELL
11,3/31/2010,12:50:00,PM,81.96,85.00,AAC117  HANSON DUG WELL
12,7/30/2010,10:53:00,AM,78.65,85.00,AAC117  HANSON DUG WELL
13,1/10/2011,8:25:00,AM,82.25,85.00,AAC117  HANSON DUG WELL
14,5/3/2011,3:05:00,PM,81.25,85.00,AAC117  HANSON DUG WELL
15,10/7/2011,12:54:00,PM,77.03,85.00,AAC117  HANSON DUG WELL
16,11/30/2011,9:52:00,AM,81.84,85.00,AAC117  HANSON DUG WELL
17,4/5/2012,9:14:00,AM,82.34,85.00,AAC117  HANSON DUG WELL
18,7/31/2012,2:50:00,PM,79.44,85.00,AAC117  HANSON DUG WELL
19,12/3/2012,1:23:00,PM,84.2,85.00,AAC117  HANSON DUG WELL
20,5/29/2013,2:51:00,PM,79.69,85.00,AAC117  HANSON DUG WELL
21,9/4/2013,10:49:00,AM,76.67,85.00,AAC117  HANSON DUG WELL
22,12/4/2013,11:30:00,AM,79.18,85.00,AAC117  HANSON DUG WELL
23,4/3/2014,2:50:00,PM,82.12,85.00,AAC117  HANSON DUG WELL
24,12/4/2014,2:30:00,PM,81.58,85.00,AAC117  HANSON DUG WELL
25,3/31/2015,1:06:00,PM,81.54,85.00,AAC117  HANSON DUG WELL
26,8/5/2015,2:45:00,PM,76.72,85.00,AAC117  HANSON DUG WELL
27,12/3/2015,1:10:00,PM,79.83,85.00,AAC117  HANSON DUG WELL
28,10/5/2016,1:56:00,PM,76.25,85.00,AAC117  HANSON DUG WELL
0,10/21/1991,12:00:00,AM,2.6,111.60,AAC118  HOSEA
1,10/21/1991,12:00:00,AM,2.6,111.60,AAC118  HOSEA
2,8/4/2005,12:00:00,AM,9.6,111.60,AAC118  HOSEA
3,8/4/2005,12:00:00,AM,9.6,111.60,AAC118  HOSEA
4,3/29/2007,3:53:00,PM,11.72,111.60,AAC118  HOSEA
5,3/29/2007,3:53:00,PM,11.72,111.60,AAC118  HOSEA
6,4/2/2007,11:08:00,AM,10.33,111.60,AAC118  HOSEA
7,4/2/2007,11:08:00,AM,10.33,111.60,AAC118  HOSEA
8,4/2/2007,11:21:00,AM,10.27,111.60,AAC118  HOSEA
9,4/2/2007,11:21:00,AM,10.27,111.60,AAC118  HOSEA
10,4/2/2007,11:50:00,AM,10.2,111.60,AAC118  HOSEA
11,4/2/2007,11:50:00,AM,10.2,111.60,AAC118  HOSEA
12,4/2/2007,3:01:00,PM,11.12,111.60,AAC118  HOSEA
13,4/2/2007,3:01:00,PM,11.12,111.60,AAC118  HOSEA
14,4/4/2007,2:20:00,PM,10.15,111.60,AAC118  HOSEA
15,4/4/2007,2:20:00,PM,10.15,111.60,AAC118  HOSEA
16,4/10/2007,3:00:00,PM,10.25,111.60,AAC118  HOSEA
17,4/10/2007,3:00:00,PM,10.25,111.60,AAC118  HOSEA
18,4/13/2007,11:23:00,AM,11.43,111.60,AAC118  HOSEA
19,4/13/2007,11:23:00,AM,11.43,111.60,AAC118  HOSEA
20,4/18/2007,12:10:00,PM,9.37,111.60,AAC118  HOSEA
21,4/18/2007,12:10:00,PM,9.37,111.60,AAC118  HOSEA
22,5/3/2007,11:20:00,AM,9.89,111.60,AAC118  HOSEA
23,5/3/2007,11:20:00,AM,9.89,111.60,AAC118  HOSEA
24,5/4/2007,9:42:00,AM,9.87,111.60,AAC118  HOSEA
25,5/4/2007,9:42:00,AM,9.87,111.60,AAC118  HOSEA
26,5/15/2007,1:50:00,PM,10.87,111.60,AAC118  HOSEA
27,5/15/2007,1:50:00,PM,10.87,111.60,AAC118  HOSEA
28,5/31/2007,11:10:00,AM,9.56,111.60,AAC118  HOSEA
29,5/31/2007,11:10:00,AM,9.56,111.60,AAC118  HOSEA
30,6/28/2007,3:40:00,PM,12.3,111.60,AAC118  HOSEA
31,6/28/2007,3:40:00,PM,12.3,111.60,AAC118  HOSEA
32,8/3/2007,1:25:00,PM,10.28,111.60,AAC118  HOSEA
33,8/3/2007,1:25:00,PM,10.28,111.60,AAC118  HOSEA
34,9/5/2007,10:25:00,AM,11.05,111.60,AAC118  HOSEA
35,9/5/2007,10:25:00,AM,11.05,111.60,AAC118  HOSEA
36,10/4/2007,2:45:00,PM,13.1,111.60,AAC118  HOSEA
37,10/4/2007,2:45:00,PM,13.1,111.60,AAC118  HOSEA
38,10/31/2007,2:12:00,PM,12.04,111.60,AAC118  HOSEA
39,10/31/2007,2:12:00,PM,12.04,111.60,AAC118  HOSEA
40,11/29/2007,3:35:00,PM,11.25,111.60,AAC118  HOSEA
41,11/29/2007,3:35:00,PM,11.25,111.60,AAC118  HOSEA
42,1/4/2008,10:48:00,AM,13.32,111.60,AAC118  HOSEA
43,1/4/2008,10:48:00,AM,13.32,111.60,AAC118  HOSEA
44,2/5/2008,12:30:00,PM,12.0,111.60,AAC118  HOSEA
45,2/5/2008,12:30:00,PM,12.0,111.60,AAC118  HOSEA
46,3/4/2008,10:00:00,AM,11.3,111.60,AAC118  HOSEA
47,3/4/2008,10:00:00,AM,11.3,111.60,AAC118  HOSEA
48,3/25/2008,8:50:00,AM,12.29,111.60,AAC118  HOSEA
49,3/25/2008,8:50:00,AM,12.29,111.60,AAC118  HOSEA
50,3/25/2008,9:47:00,AM,11.84,111.60,AAC118  HOSEA
51,3/25/2008,9:47:00,AM,11.84,111.60,AAC118  HOSEA
52,3/25/2008,10:57:00,AM,11.04,111.60,AAC118  HOSEA
53,3/25/2008,10:57:00,AM,11.04,111.60,AAC118  HOSEA
54,3/25/2008,11:50:00,AM,10.51,111.60,AAC118  HOSEA
55,3/25/2008,11:50:00,AM,10.51,111.60,AAC118  HOSEA
56,3/25/2008,12:46:00,PM,10.08,111.60,AAC118  HOSEA
57,3/25/2008,12:46:00,PM,10.08,111.60,AAC118  HOSEA
58,3/25/2008,1:22:00,PM,9.91,111.60,AAC118  HOSEA
59,3/25/2008,1:22:00,PM,9.91,111.60,AAC118  HOSEA
60,3/25/2008,1:37:00,PM,9.87,111.60,AAC118  HOSEA
61,3/25/2008,1:37:00,PM,9.87,111.60,AAC118  HOSEA
62,3/25/2008,1:54:00,PM,9.83,111.60,AAC118  HOSEA
63,3/25/2008,1:54:00,PM,9.83,111.60,AAC118  HOSEA
64,3/25/2008,2:06:00,PM,9.82,111.60,AAC118  HOSEA
65,3/25/2008,2:06:00,PM,9.82,111.60,AAC118  HOSEA
66,3/25/2008,2:15:00,PM,9.82,111.60,AAC118  HOSEA
67,3/25/2008,2:15:00,PM,9.82,111.60,AAC118  HOSEA
68,3/25/2008,2:27:00,PM,9.86,111.60,AAC118  HOSEA
69,3/25/2008,2:27:00,PM,9.86,111.60,AAC118  HOSEA
70,3/25/2008,2:56:00,PM,9.91,111.60,AAC118  HOSEA
71,3/25/2008,2:56:00,PM,9.91,111.60,AAC118  HOSEA
72,3/25/2008,3:44:00,PM,10.13,111.60,AAC118  HOSEA
73,3/25/2008,3:44:00,PM,10.13,111.60,AAC118  HOSEA
74,3/25/2008,5:02:00,PM,10.78,111.60,AAC118  HOSEA
75,3/25/2008,5:02:00,PM,10.78,111.60,AAC118  HOSEA
76,3/25/2008,6:04:00,PM,11.46,111.60,AAC118  HOSEA
77,3/25/2008,6:04:00,PM,11.46,111.60,AAC118  HOSEA
78,3/25/2008,6:51:00,PM,12.02,111.60,AAC118  HOSEA
79,3/25/2008,6:51:00,PM,12.02,111.60,AAC118  HOSEA
80,3/25/2008,8:07:00,PM,12.63,111.60,AAC118  HOSEA
81,3/25/2008,8:07:00,PM,12.63,111.60,AAC118  HOSEA
82,4/28/2008,1:58:00,PM,11.02,111.60,AAC118  HOSEA
83,4/28/2008,1:58:00,PM,11.02,111.60,AAC118  HOSEA
84,5/28/2008,2:29:00,PM,11.22,111.60,AAC118  HOSEA
85,5/28/2008,2:29:00,PM,11.22,111.60,AAC118  HOSEA
86,6/26/2008,12:40:00,PM,10.32,111.60,AAC118  HOSEA
87,6/26/2008,12:40:00,PM,10.32,111.60,AAC118  HOSEA
88,7/29/2008,12:58:00,PM,11.12,111.60,AAC118  HOSEA
89,7/29/2008,12:58:00,PM,11.12,111.60,AAC118  HOSEA
90,8/22/2008,10:48:00,AM,12.07,111.60,AAC118  HOSEA
91,8/22/2008,10:48:00,AM,12.07,111.60,AAC118  HOSEA
92,9/30/2008,2:25:00,PM,11.16,111.60,AAC118  HOSEA
93,9/30/2008,2:25:00,PM,11.16,111.60,AAC118  HOSEA
94,10/30/2008,1:35:00,PM,11.79,111.60,AAC118  HOSEA
95,10/30/2008,1:35:00,PM,11.79,111.60,AAC118  HOSEA
96,12/3/2008,1:00:00,PM,11.59,111.60,AAC118  HOSEA
97,12/3/2008,1:00:00,PM,11.59,111.60,AAC118  HOSEA
98,1/6/2009,12:50:00,PM,12.5,111.60,AAC118  HOSEA
99,1/6/2009,12:50:00,PM,12.5,111.60,AAC118  HOSEA
100,2/3/2009,2:15:00,PM,10.77,111.60,AAC118  HOSEA
101,2/3/2009,2:15:00,PM,10.77,111.60,AAC118  HOSEA
102,3/4/2009,2:15:00,PM,10.09,111.60,AAC118  HOSEA
103,3/4/2009,2:15:00,PM,10.09,111.60,AAC118  HOSEA
104,3/30/2009,2:20:00,PM,9.19,111.60,AAC118  HOSEA
105,3/30/2009,2:20:00,PM,9.19,111.60,AAC118  HOSEA
106,4/3/2009,12:55:00,PM,11.52,111.60,AAC118  HOSEA
107,4/3/2009,12:55:00,PM,11.52,111.60,AAC118  HOSEA
108,5/1/2009,2:20:00,PM,10.48,111.60,AAC118  HOSEA
109,5/1/2009,2:20:00,PM,10.48,111.60,AAC118  HOSEA
110,6/1/2009,2:22:00,PM,11.91,111.60,AAC118  HOSEA
111,6/1/2009,2:22:00,PM,11.91,111.60,AAC118  HOSEA
112,8/3/2009,2:50:00,PM,11.66,111.60,AAC118  HOSEA
113,8/3/2009,2:50:00,PM,11.66,111.60,AAC118  HOSEA
114,9/2/2009,12:35:00,PM,10.09,111.60,AAC118  HOSEA
115,9/2/2009,12:35:00,PM,10.09,111.60,AAC118  HOSEA
116,10/5/2009,12:40:00,PM,10.59,111.60,AAC118  HOSEA
117,10/5/2009,12:40:00,PM,10.59,111.60,AAC118  HOSEA
118,11/12/2009,2:40:00,PM,12.64,111.60,AAC118  HOSEA
119,11/12/2009,2:40:00,PM,12.64,111.60,AAC118  HOSEA
120,12/1/2009,3:00:00,PM,12.41,111.60,AAC118  HOSEA
121,12/1/2009,3:00:00,PM,12.41,111.60,AAC118  HOSEA
122,1/6/2010,9:38:00,AM,13.2,111.60,AAC118  HOSEA
123,1/6/2010,9:38:00,AM,13.2,111.60,AAC118  HOSEA
124,1/28/2010,12:45:00,PM,12.18,111.60,AAC118  HOSEA
125,1/28/2010,12:45:00,PM,12.18,111.60,AAC118  HOSEA
126,3/3/2010,10:10:00,AM,10.06,111.60,AAC118  HOSEA
127,3/3/2010,10:10:00,AM,10.06,111.60,AAC118  HOSEA
128,3/31/2010,8:50:00,AM,12.12,111.60,AAC118  HOSEA
129,3/31/2010,8:50:00,AM,12.12,111.60,AAC118  HOSEA
130,5/4/2010,10:22:00,AM,11.45,111.60,AAC118  HOSEA
131,5/4/2010,10:22:00,AM,11.45,111.60,AAC118  HOSEA
132,5/17/2010,1:59:00,PM,9.74,111.60,AAC118  HOSEA
133,5/17/2010,1:59:00,PM,9.74,111.60,AAC118  HOSEA
134,5/17/2010,2:02:00,PM,9.78,111.60,AAC118  HOSEA
135,5/17/2010,2:02:00,PM,9.78,111.60,AAC118  HOSEA
136,5/18/2010,10:16:00,AM,11.86,111.60,AAC118  HOSEA
137,5/18/2010,10:16:00,AM,11.86,111.60,AAC118  HOSEA
138,5/18/2010,10:29:00,AM,11.61,111.60,AAC118  HOSEA
139,5/18/2010,10:29:00,AM,11.61,111.60,AAC118  HOSEA
140,5/18/2010,10:38:00,AM,11.59,111.60,AAC118  HOSEA
141,5/18/2010,10:38:00,AM,11.59,111.60,AAC118  HOSEA
142,5/18/2010,10:46:00,AM,11.47,111.60,AAC118  HOSEA
143,5/18/2010,10:46:00,AM,11.47,111.60,AAC118  HOSEA
144,5/18/2010,10:55:00,AM,11.37,111.60,AAC118  HOSEA
145,5/18/2010,10:55:00,AM,11.37,111.60,AAC118  HOSEA
146,5/18/2010,11:05:00,AM,11.27,111.60,AAC118  HOSEA
147,5/18/2010,11:05:00,AM,11.27,111.60,AAC118  HOSEA
148,5/18/2010,11:15:00,AM,11.16,111.60,AAC118  HOSEA
149,5/18/2010,11:15:00,AM,11.16,111.60,AAC118  HOSEA
150,5/18/2010,11:25:00,AM,11.05,111.60,AAC118  HOSEA
151,5/18/2010,11:25:00,AM,11.05,111.60,AAC118  HOSEA
152,5/18/2010,11:36:00,AM,10.91,111.60,AAC118  HOSEA
153,5/18/2010,11:36:00,AM,10.91,111.60,AAC118  HOSEA
154,5/18/2010,11:45:00,AM,10.83,111.60,AAC118  HOSEA
155,5/18/2010,11:45:00,AM,10.83,111.60,AAC118  HOSEA
156,5/18/2010,11:54:00,AM,10.75,111.60,AAC118  HOSEA
157,5/18/2010,11:54:00,AM,10.75,111.60,AAC118  HOSEA
158,5/18/2010,12:03:00,PM,10.64,111.60,AAC118  HOSEA
159,5/18/2010,12:03:00,PM,10.64,111.60,AAC118  HOSEA
160,5/18/2010,12:12:00,PM,10.5,111.60,AAC118  HOSEA
161,5/18/2010,12:12:00,PM,10.5,111.60,AAC118  HOSEA
162,5/18/2010,12:21:00,PM,10.43,111.60,AAC118  HOSEA
163,5/18/2010,12:21:00,PM,10.43,111.60,AAC118  HOSEA
164,5/18/2010,12:32:00,PM,10.36,111.60,AAC118  HOSEA
165,5/18/2010,12:32:00,PM,10.36,111.60,AAC118  HOSEA
166,5/18/2010,12:40:00,PM,10.26,111.60,AAC118  HOSEA
167,5/18/2010,12:40:00,PM,10.26,111.60,AAC118  HOSEA
168,5/18/2010,12:50:00,PM,10.18,111.60,AAC118  HOSEA
169,5/18/2010,12:50:00,PM,10.18,111.60,AAC118  HOSEA
170,5/18/2010,1:00:00,PM,10.12,111.60,AAC118  HOSEA
171,5/18/2010,1:00:00,PM,10.12,111.60,AAC118  HOSEA
172,5/18/2010,1:09:00,PM,10.08,111.60,AAC118  HOSEA
173,5/18/2010,1:09:00,PM,10.08,111.60,AAC118  HOSEA
174,5/18/2010,1:19:00,PM,10.0,111.60,AAC118  HOSEA
175,5/18/2010,1:19:00,PM,10.0,111.60,AAC118  HOSEA
176,5/18/2010,1:27:00,PM,9.97,111.60,AAC118  HOSEA
177,5/18/2010,1:27:00,PM,9.97,111.60,AAC118  HOSEA
178,5/18/2010,1:38:00,PM,9.88,111.60,AAC118  HOSEA
179,5/18/2010,1:38:00,PM,9.88,111.60,AAC118  HOSEA
180,5/18/2010,1:47:00,PM,9.88,111.60,AAC118  HOSEA
181,5/18/2010,1:47:00,PM,9.88,111.60,AAC118  HOSEA
182,5/18/2010,2:00:00,PM,9.8,111.60,AAC118  HOSEA
183,5/18/2010,2:00:00,PM,9.8,111.60,AAC118  HOSEA
184,5/18/2010,2:14:00,PM,9.75,111.60,AAC118  HOSEA
185,5/18/2010,2:14:00,PM,9.75,111.60,AAC118  HOSEA
186,5/18/2010,2:24:00,PM,9.77,111.60,AAC118  HOSEA
187,5/18/2010,2:24:00,PM,9.77,111.60,AAC118  HOSEA
188,5/18/2010,2:31:00,PM,9.8,111.60,AAC118  HOSEA
189,5/18/2010,2:31:00,PM,9.8,111.60,AAC118  HOSEA
190,5/18/2010,2:40:00,PM,9.74,111.60,AAC118  HOSEA
191,5/18/2010,2:40:00,PM,9.74,111.60,AAC118  HOSEA
192,5/18/2010,2:49:00,PM,9.76,111.60,AAC118  HOSEA
193,5/18/2010,2:49:00,PM,9.76,111.60,AAC118  HOSEA
194,5/18/2010,4:12:00,PM,10.0,111.60,AAC118  HOSEA
195,5/18/2010,4:12:00,PM,10.0,111.60,AAC118  HOSEA
196,5/18/2010,7:45:00,PM,12.35,111.60,AAC118  HOSEA
197,5/18/2010,7:45:00,PM,12.35,111.60,AAC118  HOSEA
198,5/19/2010,1:56:00,AM,10.39,111.60,AAC118  HOSEA
199,5/19/2010,1:56:00,AM,10.39,111.60,AAC118  HOSEA
200,5/19/2010,6:09:00,AM,11.84,111.60,AAC118  HOSEA
201,5/19/2010,6:09:00,AM,11.84,111.60,AAC118  HOSEA
202,5/19/2010,8:48:00,AM,12.43,111.60,AAC118  HOSEA
203,5/19/2010,8:48:00,AM,12.43,111.60,AAC118  HOSEA
204,5/19/2010,9:43:00,AM,12.29,111.60,AAC118  HOSEA
205,5/19/2010,9:43:00,AM,12.29,111.60,AAC118  HOSEA
206,5/19/2010,12:12:00,PM,11.2,111.60,AAC118  HOSEA
207,5/19/2010,12:12:00,PM,11.2,111.60,AAC118  HOSEA
208,5/19/2010,8:06:00,PM,12.37,111.60,AAC118  HOSEA
209,5/19/2010,8:06:00,PM,12.37,111.60,AAC118  HOSEA
210,5/20/2010,7:18:00,AM,11.73,111.60,AAC118  HOSEA
211,5/20/2010,7:18:00,AM,11.73,111.60,AAC118  HOSEA
212,5/20/2010,8:35:00,AM,11.96,111.60,AAC118  HOSEA
213,5/20/2010,8:35:00,AM,11.96,111.60,AAC118  HOSEA
214,5/20/2010,10:22:00,AM,11.96,111.60,AAC118  HOSEA
215,5/20/2010,10:22:00,AM,11.96,111.60,AAC118  HOSEA
216,5/20/2010,1:22:00,PM,10.76,111.60,AAC118  HOSEA
217,5/20/2010,1:22:00,PM,10.76,111.60,AAC118  HOSEA
218,5/20/2010,3:30:00,PM,9.99,111.60,AAC118  HOSEA
219,5/20/2010,3:30:00,PM,9.99,111.60,AAC118  HOSEA
220,5/20/2010,5:08:00,PM,10.02,111.60,AAC118  HOSEA
221,5/20/2010,5:08:00,PM,10.02,111.60,AAC118  HOSEA
222,5/20/2010,7:43:00,PM,11.01,111.60,AAC118  HOSEA
223,5/20/2010,7:43:00,PM,11.01,111.60,AAC118  HOSEA
224,5/21/2010,6:23:00,AM,11.08,111.60,AAC118  HOSEA
225,5/21/2010,6:23:00,AM,11.08,111.60,AAC118  HOSEA
226,5/21/2010,8:32:00,AM,11.35,111.60,AAC118  HOSEA
227,5/21/2010,8:32:00,AM,11.35,111.60,AAC118  HOSEA
228,5/21/2010,10:12:00,AM,11.85,111.60,AAC118  HOSEA
229,5/21/2010,10:12:00,AM,11.85,111.60,AAC118  HOSEA
230,5/21/2010,12:40:00,PM,10.03,111.60,AAC118  HOSEA
231,5/21/2010,12:40:00,PM,10.03,111.60,AAC118  HOSEA
232,5/21/2010,4:50:00,PM,10.77,111.60,AAC118  HOSEA
233,5/21/2010,4:50:00,PM,10.77,111.60,AAC118  HOSEA
234,5/22/2010,9:11:00,AM,10.95,111.60,AAC118  HOSEA
235,5/22/2010,9:11:00,AM,10.95,111.60,AAC118  HOSEA
236,5/22/2010,3:11:00,PM,11.91,111.60,AAC118  HOSEA
237,5/22/2010,3:11:00,PM,11.91,111.60,AAC118  HOSEA
238,5/23/2010,10:09:00,AM,10.56,111.60,AAC118  HOSEA
239,5/23/2010,10:09:00,AM,10.56,111.60,AAC118  HOSEA
240,5/23/2010,8:31:00,PM,11.29,111.60,AAC118  HOSEA
241,5/23/2010,8:31:00,PM,11.29,111.60,AAC118  HOSEA
242,5/24/2010,8:27:00,AM,10.05,111.60,AAC118  HOSEA
243,5/24/2010,8:27:00,AM,10.05,111.60,AAC118  HOSEA
244,5/24/2010,5:36:00,PM,12.36,111.60,AAC118  HOSEA
245,5/24/2010,5:36:00,PM,12.36,111.60,AAC118  HOSEA
246,5/25/2010,8:40:00,AM,9.97,111.60,AAC118  HOSEA
247,5/25/2010,8:40:00,AM,9.97,111.60,AAC118  HOSEA
248,5/25/2010,6:45:00,PM,12.81,111.60,AAC118  HOSEA
249,5/25/2010,6:45:00,PM,12.81,111.60,AAC118  HOSEA
250,5/26/2010,6:58:00,PM,13.16,111.60,AAC118  HOSEA
251,5/26/2010,6:58:00,PM,13.16,111.60,AAC118  HOSEA
252,5/27/2010,8:47:00,AM,10.29,111.60,AAC118  HOSEA
253,5/27/2010,8:47:00,AM,10.29,111.60,AAC118  HOSEA
254,5/27/2010,6:49:00,PM,13.38,111.60,AAC118  HOSEA
255,5/27/2010,6:49:00,PM,13.38,111.60,AAC118  HOSEA
256,5/28/2010,3:20:00,PM,10.08,111.60,AAC118  HOSEA
257,5/28/2010,3:20:00,PM,10.08,111.60,AAC118  HOSEA
258,5/29/2010,1:50:00,PM,9.4,111.60,AAC118  HOSEA
259,5/29/2010,1:50:00,PM,9.4,111.60,AAC118  HOSEA
260,5/30/2010,6:34:00,PM,12.58,111.60,AAC118  HOSEA
261,5/30/2010,6:34:00,PM,12.58,111.60,AAC118  HOSEA
262,5/31/2010,6:50:00,PM,12.43,111.60,AAC118  HOSEA
263,5/31/2010,6:50:00,PM,12.43,111.60,AAC118  HOSEA
264,6/1/2010,11:30:00,AM,10.85,111.60,AAC118  HOSEA
265,6/1/2010,11:30:00,AM,10.85,111.60,AAC118  HOSEA
266,7/30/2010,8:45:00,AM,12.19,111.60,AAC118  HOSEA
267,7/30/2010,8:45:00,AM,12.19,111.60,AAC118  HOSEA
268,8/6/2010,10:29:00,AM,10.17,111.60,AAC118  HOSEA
269,8/6/2010,10:29:00,AM,10.17,111.60,AAC118  HOSEA
270,9/2/2010,1:55:00,PM,12.39,111.60,AAC118  HOSEA
271,9/2/2010,1:55:00,PM,12.39,111.60,AAC118  HOSEA
272,10/6/2010,11:45:00,AM,10.45,111.60,AAC118  HOSEA
273,10/6/2010,11:45:00,AM,10.45,111.60,AAC118  HOSEA
274,11/3/2010,12:55:00,PM,12.27,111.60,AAC118  HOSEA
275,11/3/2010,12:55:00,PM,12.27,111.60,AAC118  HOSEA
276,11/30/2010,2:13:00,PM,12.62,111.60,AAC118  HOSEA
277,11/30/2010,2:13:00,PM,12.62,111.60,AAC118  HOSEA
278,1/5/2011,9:10:00,AM,12.4,111.60,AAC118  HOSEA
279,1/5/2011,9:10:00,AM,12.4,111.60,AAC118  HOSEA
280,2/2/2011,3:26:00,PM,12.32,111.60,AAC118  HOSEA
281,2/2/2011,3:26:00,PM,12.32,111.60,AAC118  HOSEA
282,3/2/2011,1:00:00,PM,12.69,111.60,AAC118  HOSEA
283,3/2/2011,1:00:00,PM,12.69,111.60,AAC118  HOSEA
284,4/14/2011,1:04:00,PM,11.94,111.60,AAC118  HOSEA
285,4/14/2011,1:04:00,PM,11.94,111.60,AAC118  HOSEA
286,5/3/2011,1:00:00,PM,10.1,111.60,AAC118  HOSEA
